exposure_id,campaign_id,customer_id,assignment,impressions,clicks,converted,order_value,media_cost
CMP008-E005414,CMP008,C005414,treatment,5,0,0,0.0,10.0174
CMP008-E005415,CMP008,C005415,control,0,0,0,0.0,0.0
CMP008-E005416,CMP008,C005416,treatment,2,0,0,0.0,4.0069
CMP008-E005417,CMP008,C005417,treatment,3,0,0,0.0,6.0104
CMP008-E005418,CMP008,C005418,treatment,3,0,0,0.0,6.0104
CMP008-E005419,CMP008,C005419,control,0,0,0,0.0,0.0
CMP008-E005420,CMP008,C005420,treatment,5,0,0,0.0,10.0174
CMP008-E005421,CMP008,C005421,treatment,4,0,0,0.0,8.0139
CMP008-E005422,CMP008,C005422,treatment,3,0,0,0.0,6.0104
CMP008-E005423,CMP008,C005423,treatment,3,0,0,0.0,6.0104
CMP008-E005424,CMP008,C005424,control,0,0,0,0.0,0.0
CMP008-E005425,CMP008,C005425,treatment,5,0,0,0.0,10.0174
CMP008-E005426,CMP008,C005426,treatment,6,0,0,0.0,12.0208
CMP008-E005427,CMP008,C005427,control,0,0,0,0.0,0.0
CMP008-E005428,CMP008,C005428,treatment,2,0,0,0.0,4.0069
CMP008-E005429,CMP008,C005429,treatment,6,0,0,0.0,12.0208
CMP008-E005430,CMP008,C005430,treatment,1,0,0,0.0,2.0035
CMP008-E005431,CMP008,C005431,treatment,1,0,1,135.84,2.0035
CMP008-E005432,CMP008,C005432,treatment,2,0,0,0.0,4.0069
CMP008-E005433,CMP008,C005433,treatment,4,0,0,0.0,8.0139
CMP008-E005434,CMP008,C005434,treatment,3,0,0,0.0,6.0104
CMP008-E005435,CMP008,C005435,treatment,2,0,0,0.0,4.0069
CMP008-E005436,CMP008,C005436,treatment,4,0,0,0.0,8.0139
CMP008-E005437,CMP008,C005437,control,0,0,0,0.0,0.0
CMP008-E005438,CMP008,C005438,treatment,5,0,0,0.0,10.0174
CMP008-E005439,CMP008,C005439,control,0,0,0,0.0,0.0
CMP008-E005440,CMP008,C005440,treatment,1,0,0,0.0,2.0035
CMP008-E005441,CMP008,C005441,treatment,5,0,0,0.0,10.0174
CMP008-E005442,CMP008,C005442,treatment,4,0,0,0.0,8.0139
CMP008-E005443,CMP008,C005443,treatment,2,0,0,0.0,4.0069
CMP008-E005444,CMP008,C005444,control,0,0,0,0.0,0.0
CMP008-E005445,CMP008,C005445,control,0,0,0,0.0,0.0
CMP008-E005446,CMP008,C005446,treatment,4,0,0,0.0,8.0139
CMP008-E005447,CMP008,C005447,treatment,1,0,0,0.0,2.0035
CMP008-E005448,CMP008,C005448,treatment,6,0,0,0.0,12.0208
CMP008-E005449,CMP008,C005449,treatment,1,0,0,0.0,2.0035
CMP008-E005450,CMP008,C005450,treatment,1,0,0,0.0,2.0035
CMP008-E005451,CMP008,C005451,treatment,1,0,0,0.0,2.0035
CMP008-E005452,CMP008,C005452,treatment,2,0,0,0.0,4.0069
CMP008-E005453,CMP008,C005453,treatment,4,0,0,0.0,8.0139
CMP008-E005454,CMP008,C005454,treatment,2,0,0,0.0,4.0069
CMP008-E005455,CMP008,C005455,treatment,4,0,0,0.0,8.0139
CMP008-E005456,CMP008,C005456,treatment,3,0,0,0.0,6.0104
CMP008-E005457,CMP008,C005457,treatment,1,0,1,48.13,2.0035
CMP008-E005458,CMP008,C005458,treatment,3,0,0,0.0,6.0104
CMP008-E005459,CMP008,C005459,control,0,0,0,0.0,0.0
CMP008-E005460,CMP008,C005460,control,0,0,0,0.0,0.0
CMP008-E005461,CMP008,C005461,treatment,4,0,0,0.0,8.0139
CMP008-E005462,CMP008,C005462,control,0,0,0,0.0,0.0
CMP008-E005463,CMP008,C005463,control,0,0,0,0.0,0.0
CMP008-E005464,CMP008,C005464,treatment,3,0,0,0.0,6.0104
CMP008-E005465,CMP008,C005465,control,0,0,0,0.0,0.0
CMP008-E005466,CMP008,C005466,control,0,0,0,0.0,0.0
CMP008-E005467,CMP008,C005467,control,0,0,0,0.0,0.0
CMP008-E005468,CMP008,C005468,treatment,3,1,0,0.0,6.0104
CMP008-E005469,CMP008,C005469,treatment,3,0,0,0.0,6.0104
CMP008-E005470,CMP008,C005470,treatment,4,0,0,0.0,8.0139
CMP008-E005471,CMP008,C005471,treatment,3,0,0,0.0,6.0104
CMP008-E005472,CMP008,C005472,treatment,3,0,0,0.0,6.0104
CMP008-E005473,CMP008,C005473,control,0,0,0,0.0,0.0
CMP008-E005474,CMP008,C005474,treatment,2,0,0,0.0,4.0069
CMP008-E005475,CMP008,C005475,treatment,3,0,0,0.0,6.0104
CMP008-E005476,CMP008,C005476,treatment,2,0,0,0.0,4.0069
CMP008-E005477,CMP008,C005477,control,0,0,0,0.0,0.0
CMP008-E005478,CMP008,C005478,treatment,1,0,0,0.0,2.0035
CMP008-E005479,CMP008,C005479,control,0,0,0,0.0,0.0
CMP008-E005480,CMP008,C005480,treatment,3,0,0,0.0,6.0104
CMP008-E005481,CMP008,C005481,treatment,4,0,0,0.0,8.0139
CMP008-E005482,CMP008,C005482,treatment,1,0,1,148.51,2.0035
CMP008-E005483,CMP008,C005483,treatment,1,0,0,0.0,2.0035
CMP008-E005484,CMP008,C005484,treatment,3,0,0,0.0,6.0104
CMP008-E005485,CMP008,C005485,treatment,6,0,0,0.0,12.0208
CMP008-E005486,CMP008,C005486,control,0,0,0,0.0,0.0
CMP008-E005487,CMP008,C005487,treatment,4,0,0,0.0,8.0139
CMP008-E005488,CMP008,C005488,treatment,4,0,0,0.0,8.0139
CMP008-E005489,CMP008,C005489,treatment,3,0,0,0.0,6.0104
CMP008-E005490,CMP008,C005490,treatment,2,0,0,0.0,4.0069
CMP008-E005491,CMP008,C005491,treatment,5,0,0,0.0,10.0174
CMP008-E005492,CMP008,C005492,treatment,5,0,0,0.0,10.0174
CMP008-E005493,CMP008,C005493,control,0,0,0,0.0,0.0
CMP008-E005494,CMP008,C005494,treatment,2,0,1,156.16,4.0069
CMP008-E005495,CMP008,C005495,treatment,1,0,0,0.0,2.0035
CMP008-E005496,CMP008,C005496,control,0,0,0,0.0,0.0
CMP008-E005497,CMP008,C005497,treatment,1,0,0,0.0,2.0035
CMP008-E005498,CMP008,C005498,treatment,6,0,0,0.0,12.0208
CMP008-E005499,CMP008,C005499,control,0,0,0,0.0,0.0
CMP008-E005500,CMP008,C005500,treatment,4,0,0,0.0,8.0139
CMP008-E005501,CMP008,C005501,treatment,3,0,0,0.0,6.0104
CMP008-E005502,CMP008,C005502,treatment,2,0,0,0.0,4.0069
CMP008-E005503,CMP008,C005503,treatment,5,0,0,0.0,10.0174
CMP008-E005504,CMP008,C005504,control,0,0,0,0.0,0.0
CMP008-E005505,CMP008,C005505,treatment,3,0,0,0.0,6.0104
CMP008-E005506,CMP008,C005506,treatment,1,0,0,0.0,2.0035
CMP008-E005507,CMP008,C005507,treatment,5,0,0,0.0,10.0174
CMP008-E005508,CMP008,C005508,control,0,0,0,0.0,0.0
CMP008-E005509,CMP008,C005509,treatment,1,0,0,0.0,2.0035
CMP008-E005510,CMP008,C005510,treatment,3,0,0,0.0,6.0104
CMP008-E005511,CMP008,C005511,control,0,0,1,95.77,0.0
CMP008-E005512,CMP008,C005512,treatment,3,0,0,0.0,6.0104
CMP008-E005513,CMP008,C005513,treatment,3,0,0,0.0,6.0104
CMP008-E005514,CMP008,C005514,treatment,5,0,0,0.0,10.0174
CMP008-E005515,CMP008,C005515,control,0,0,0,0.0,0.0
CMP008-E005516,CMP008,C005516,treatment,3,0,0,0.0,6.0104
CMP008-E005517,CMP008,C005517,treatment,3,0,0,0.0,6.0104
CMP008-E005518,CMP008,C005518,treatment,3,0,0,0.0,6.0104
CMP008-E005519,CMP008,C005519,treatment,3,0,0,0.0,6.0104
CMP008-E005520,CMP008,C005520,treatment,1,0,0,0.0,2.0035
CMP008-E005521,CMP008,C005521,treatment,5,0,0,0.0,10.0174
CMP008-E005522,CMP008,C005522,treatment,1,0,0,0.0,2.0035
CMP008-E005523,CMP008,C005523,treatment,1,0,0,0.0,2.0035
CMP008-E005524,CMP008,C005524,treatment,4,0,0,0.0,8.0139
CMP008-E005525,CMP008,C005525,treatment,3,0,0,0.0,6.0104
CMP008-E005526,CMP008,C005526,treatment,2,0,0,0.0,4.0069
CMP008-E005527,CMP008,C005527,control,0,0,0,0.0,0.0
CMP008-E005528,CMP008,C005528,treatment,5,0,0,0.0,10.0174
CMP008-E005529,CMP008,C005529,control,0,0,0,0.0,0.0
CMP008-E005530,CMP008,C005530,treatment,1,0,0,0.0,2.0035
CMP008-E005531,CMP008,C005531,treatment,2,0,1,39.16,4.0069
CMP008-E005532,CMP008,C005532,treatment,2,0,0,0.0,4.0069
CMP008-E005533,CMP008,C005533,treatment,3,0,0,0.0,6.0104
CMP008-E005534,CMP008,C005534,treatment,5,0,0,0.0,10.0174
CMP008-E005535,CMP008,C005535,control,0,0,0,0.0,0.0
CMP008-E005536,CMP008,C005536,control,0,0,0,0.0,0.0
CMP008-E005537,CMP008,C005537,treatment,6,0,0,0.0,12.0208
CMP008-E005538,CMP008,C005538,treatment,1,0,0,0.0,2.0035
CMP008-E005539,CMP008,C005539,control,0,0,0,0.0,0.0
CMP008-E005540,CMP008,C005540,treatment,4,0,0,0.0,8.0139
CMP008-E005541,CMP008,C005541,treatment,2,0,0,0.0,4.0069
CMP008-E005542,CMP008,C005542,treatment,3,0,0,0.0,6.0104
CMP008-E005543,CMP008,C005543,control,0,0,0,0.0,0.0
CMP008-E005544,CMP008,C005544,treatment,2,0,0,0.0,4.0069
CMP008-E005545,CMP008,C005545,control,0,0,0,0.0,0.0
CMP008-E005546,CMP008,C005546,control,0,0,0,0.0,0.0
CMP008-E005547,CMP008,C005547,treatment,5,0,0,0.0,10.0174
CMP008-E005548,CMP008,C005548,control,0,0,0,0.0,0.0
CMP008-E005549,CMP008,C005549,treatment,3,0,0,0.0,6.0104
CMP008-E005550,CMP008,C005550,control,0,0,0,0.0,0.0
CMP008-E005551,CMP008,C005551,treatment,3,0,0,0.0,6.0104
CMP008-E005552,CMP008,C005552,treatment,2,0,0,0.0,4.0069
CMP008-E005553,CMP008,C005553,treatment,2,0,1,153.6,4.0069
CMP008-E005554,CMP008,C005554,control,0,0,0,0.0,0.0
CMP008-E005555,CMP008,C005555,treatment,2,0,0,0.0,4.0069
CMP008-E005556,CMP008,C005556,control,0,0,0,0.0,0.0
CMP008-E005557,CMP008,C005557,treatment,6,0,0,0.0,12.0208
CMP008-E005558,CMP008,C005558,treatment,5,0,0,0.0,10.0174
CMP008-E005559,CMP008,C005559,control,0,0,0,0.0,0.0
CMP008-E005560,CMP008,C005560,treatment,2,0,1,220.7,4.0069
CMP008-E005561,CMP008,C005561,treatment,2,0,0,0.0,4.0069
CMP008-E005562,CMP008,C005562,treatment,3,0,0,0.0,6.0104
CMP008-E005563,CMP008,C005563,treatment,2,0,0,0.0,4.0069
CMP008-E005564,CMP008,C005564,treatment,4,0,0,0.0,8.0139
CMP008-E005565,CMP008,C005565,treatment,2,0,0,0.0,4.0069
CMP008-E005566,CMP008,C005566,treatment,1,0,0,0.0,2.0035
CMP008-E005567,CMP008,C005567,treatment,2,0,0,0.0,4.0069
CMP008-E005568,CMP008,C005568,treatment,3,0,0,0.0,6.0104
CMP008-E005569,CMP008,C005569,control,0,0,0,0.0,0.0
CMP008-E005570,CMP008,C005570,treatment,5,0,0,0.0,10.0174
CMP008-E005571,CMP008,C005571,treatment,3,0,0,0.0,6.0104
CMP008-E005572,CMP008,C005572,treatment,3,0,0,0.0,6.0104
CMP008-E005573,CMP008,C005573,treatment,1,0,0,0.0,2.0035
CMP008-E005574,CMP008,C005574,control,0,0,0,0.0,0.0
CMP008-E005575,CMP008,C005575,treatment,2,0,0,0.0,4.0069
CMP008-E005576,CMP008,C005576,treatment,2,0,0,0.0,4.0069
CMP008-E005577,CMP008,C005577,treatment,3,0,0,0.0,6.0104
CMP008-E005578,CMP008,C005578,treatment,1,0,0,0.0,2.0035
CMP008-E005579,CMP008,C005579,control,0,0,0,0.0,0.0
CMP008-E005580,CMP008,C005580,treatment,3,0,0,0.0,6.0104
CMP008-E005581,CMP008,C005581,treatment,2,0,0,0.0,4.0069
CMP008-E005582,CMP008,C005582,treatment,3,0,0,0.0,6.0104
CMP008-E005583,CMP008,C005583,treatment,9,1,0,0.0,18.0313
CMP008-E005584,CMP008,C005584,treatment,4,0,0,0.0,8.0139
CMP008-E005585,CMP008,C005585,control,0,0,0,0.0,0.0
CMP008-E005586,CMP008,C005586,treatment,2,0,0,0.0,4.0069
CMP008-E005587,CMP008,C005587,treatment,4,0,0,0.0,8.0139
CMP008-E005588,CMP008,C005588,treatment,5,0,0,0.0,10.0174
CMP008-E005589,CMP008,C005589,treatment,4,0,0,0.0,8.0139
CMP008-E005590,CMP008,C005590,control,0,0,0,0.0,0.0
CMP008-E005591,CMP008,C005591,treatment,3,0,0,0.0,6.0104
CMP008-E005592,CMP008,C005592,treatment,6,1,0,0.0,12.0208
CMP008-E005593,CMP008,C005593,control,0,0,0,0.0,0.0
CMP008-E005594,CMP008,C005594,treatment,3,0,0,0.0,6.0104
CMP008-E005595,CMP008,C005595,treatment,4,0,0,0.0,8.0139
CMP008-E005596,CMP008,C005596,treatment,2,0,0,0.0,4.0069
CMP008-E005597,CMP008,C005597,treatment,4,0,0,0.0,8.0139
CMP008-E005598,CMP008,C005598,treatment,6,0,0,0.0,12.0208
CMP008-E005599,CMP008,C005599,treatment,4,0,0,0.0,8.0139
CMP008-E005600,CMP008,C005600,control,0,0,0,0.0,0.0
CMP008-E005601,CMP008,C005601,treatment,5,0,0,0.0,10.0174
CMP008-E005602,CMP008,C005602,treatment,4,0,1,123.15,8.0139
CMP008-E005603,CMP008,C005603,treatment,4,0,0,0.0,8.0139
CMP008-E005604,CMP008,C005604,treatment,2,0,0,0.0,4.0069
CMP008-E005605,CMP008,C005605,treatment,1,0,0,0.0,2.0035
CMP008-E005606,CMP008,C005606,treatment,2,0,0,0.0,4.0069
CMP008-E005607,CMP008,C005607,treatment,8,0,1,71.64,16.0278
CMP008-E005608,CMP008,C005608,treatment,3,0,0,0.0,6.0104
CMP008-E005609,CMP008,C005609,treatment,4,0,0,0.0,8.0139
CMP008-E005610,CMP008,C005610,treatment,4,0,0,0.0,8.0139
CMP008-E005611,CMP008,C005611,treatment,3,0,0,0.0,6.0104
CMP008-E005612,CMP008,C005612,treatment,2,0,0,0.0,4.0069
CMP008-E005613,CMP008,C005613,treatment,4,0,1,62.02,8.0139
CMP008-E005614,CMP008,C005614,treatment,3,0,0,0.0,6.0104
CMP008-E005615,CMP008,C005615,treatment,3,0,0,0.0,6.0104
CMP008-E005616,CMP008,C005616,control,0,0,0,0.0,0.0
CMP008-E005617,CMP008,C005617,treatment,1,0,0,0.0,2.0035
CMP008-E005618,CMP008,C005618,treatment,5,1,0,0.0,10.0174
CMP008-E005619,CMP008,C005619,treatment,5,0,0,0.0,10.0174
CMP008-E005620,CMP008,C005620,treatment,2,0,0,0.0,4.0069
CMP008-E005621,CMP008,C005621,treatment,3,0,0,0.0,6.0104
CMP008-E005622,CMP008,C005622,treatment,1,0,0,0.0,2.0035
CMP008-E005623,CMP008,C005623,treatment,2,0,0,0.0,4.0069
CMP008-E005624,CMP008,C005624,treatment,5,0,0,0.0,10.0174
CMP008-E005625,CMP008,C005625,treatment,5,0,1,55.7,10.0174
CMP008-E005626,CMP008,C005626,treatment,4,0,0,0.0,8.0139
CMP008-E005627,CMP008,C005627,treatment,4,0,0,0.0,8.0139
CMP008-E005628,CMP008,C005628,treatment,1,0,0,0.0,2.0035
CMP008-E005629,CMP008,C005629,treatment,6,0,0,0.0,12.0208
CMP008-E005630,CMP008,C005630,treatment,7,0,1,16.15,14.0243
CMP008-E005631,CMP008,C005631,treatment,3,0,0,0.0,6.0104
CMP008-E005632,CMP008,C005632,control,0,0,1,139.67,0.0
CMP008-E005633,CMP008,C005633,treatment,4,0,0,0.0,8.0139
CMP008-E005634,CMP008,C005634,control,0,0,0,0.0,0.0
CMP008-E005635,CMP008,C005635,treatment,3,0,0,0.0,6.0104
CMP008-E005636,CMP008,C005636,treatment,3,0,0,0.0,6.0104
CMP008-E005637,CMP008,C005637,control,0,0,0,0.0,0.0
CMP008-E005638,CMP008,C005638,treatment,3,0,0,0.0,6.0104
CMP008-E005639,CMP008,C005639,control,0,0,1,29.87,0.0
CMP008-E005640,CMP008,C005640,control,0,0,0,0.0,0.0
CMP008-E005641,CMP008,C005641,control,0,0,0,0.0,0.0
CMP008-E005642,CMP008,C005642,treatment,2,0,0,0.0,4.0069
CMP008-E005643,CMP008,C005643,treatment,2,0,0,0.0,4.0069
CMP008-E005644,CMP008,C005644,treatment,3,0,0,0.0,6.0104
CMP008-E005645,CMP008,C005645,treatment,1,0,0,0.0,2.0035
CMP008-E005646,CMP008,C005646,treatment,5,0,0,0.0,10.0174
CMP008-E005647,CMP008,C005647,control,0,0,0,0.0,0.0
CMP008-E005648,CMP008,C005648,control,0,0,0,0.0,0.0
CMP008-E005649,CMP008,C005649,treatment,4,0,0,0.0,8.0139
CMP008-E005650,CMP008,C005650,treatment,6,0,0,0.0,12.0208
CMP008-E005651,CMP008,C005651,treatment,3,0,0,0.0,6.0104
CMP008-E005652,CMP008,C005652,treatment,3,0,0,0.0,6.0104
CMP008-E005653,CMP008,C005653,treatment,3,0,0,0.0,6.0104
CMP008-E005654,CMP008,C005654,treatment,7,0,0,0.0,14.0243
CMP008-E005655,CMP008,C005655,treatment,6,0,0,0.0,12.0208
CMP008-E005656,CMP008,C005656,treatment,1,0,0,0.0,2.0035
CMP008-E005657,CMP008,C005657,control,0,0,0,0.0,0.0
CMP008-E005658,CMP008,C005658,treatment,6,0,0,0.0,12.0208
CMP008-E005659,CMP008,C005659,treatment,3,0,0,0.0,6.0104
CMP008-E005660,CMP008,C005660,control,0,0,0,0.0,0.0
CMP008-E005661,CMP008,C005661,treatment,2,0,0,0.0,4.0069
CMP008-E005662,CMP008,C005662,treatment,4,1,0,0.0,8.0139
CMP008-E005663,CMP008,C005663,treatment,3,0,0,0.0,6.0104
CMP008-E005664,CMP008,C005664,treatment,4,0,1,325.4,8.0139
CMP008-E005665,CMP008,C005665,treatment,3,0,0,0.0,6.0104
CMP008-E005666,CMP008,C005666,treatment,6,0,0,0.0,12.0208
CMP008-E005667,CMP008,C005667,treatment,7,0,0,0.0,14.0243
CMP008-E005668,CMP008,C005668,treatment,3,0,0,0.0,6.0104
CMP008-E005669,CMP008,C005669,treatment,4,1,0,0.0,8.0139
CMP008-E005670,CMP008,C005670,treatment,2,0,0,0.0,4.0069
CMP008-E005671,CMP008,C005671,control,0,0,0,0.0,0.0
CMP008-E005672,CMP008,C005672,treatment,5,0,0,0.0,10.0174
CMP008-E005673,CMP008,C005673,treatment,4,0,0,0.0,8.0139
CMP008-E005674,CMP008,C005674,treatment,4,0,0,0.0,8.0139
CMP008-E005675,CMP008,C005675,treatment,1,0,0,0.0,2.0035
CMP008-E005676,CMP008,C005676,control,0,0,0,0.0,0.0
CMP008-E005677,CMP008,C005677,treatment,2,0,0,0.0,4.0069
CMP008-E005678,CMP008,C005678,treatment,3,0,0,0.0,6.0104
CMP008-E005679,CMP008,C005679,treatment,2,0,0,0.0,4.0069
CMP008-E005680,CMP008,C005680,treatment,4,0,1,31.72,8.0139
CMP008-E005681,CMP008,C005681,treatment,3,0,0,0.0,6.0104
CMP008-E005682,CMP008,C005682,treatment,2,0,0,0.0,4.0069
CMP008-E005683,CMP008,C005683,treatment,4,2,0,0.0,8.0139
CMP008-E005684,CMP008,C005684,treatment,4,0,0,0.0,8.0139
CMP008-E005685,CMP008,C005685,treatment,1,0,0,0.0,2.0035
CMP008-E005686,CMP008,C005686,control,0,0,0,0.0,0.0
CMP008-E005687,CMP008,C005687,treatment,6,0,0,0.0,12.0208
CMP008-E005688,CMP008,C005688,treatment,3,0,0,0.0,6.0104
CMP008-E005689,CMP008,C005689,control,0,0,0,0.0,0.0
CMP008-E005690,CMP008,C005690,treatment,6,0,0,0.0,12.0208
CMP008-E005691,CMP008,C005691,treatment,1,0,0,0.0,2.0035
CMP008-E005692,CMP008,C005692,treatment,3,0,0,0.0,6.0104
CMP008-E005693,CMP008,C005693,control,0,0,0,0.0,0.0
CMP008-E005694,CMP008,C005694,treatment,4,0,0,0.0,8.0139
CMP008-E005695,CMP008,C005695,treatment,4,0,0,0.0,8.0139
CMP008-E005696,CMP008,C005696,treatment,1,0,0,0.0,2.0035
CMP008-E005697,CMP008,C005697,treatment,2,0,0,0.0,4.0069
CMP008-E005698,CMP008,C005698,control,0,0,0,0.0,0.0
CMP008-E005699,CMP008,C005699,control,0,0,0,0.0,0.0
CMP008-E005700,CMP008,C005700,treatment,5,0,0,0.0,10.0174
CMP008-E005701,CMP008,C005701,treatment,2,0,0,0.0,4.0069
CMP008-E005702,CMP008,C005702,treatment,2,0,1,155.63,4.0069
CMP008-E005703,CMP008,C005703,treatment,2,0,1,169.69,4.0069
CMP008-E005704,CMP008,C005704,treatment,6,1,0,0.0,12.0208
CMP008-E005705,CMP008,C005705,control,0,0,0,0.0,0.0
CMP008-E005706,CMP008,C005706,treatment,3,0,1,58.75,6.0104
CMP008-E005707,CMP008,C005707,control,0,0,0,0.0,0.0
CMP008-E005708,CMP008,C005708,treatment,4,0,0,0.0,8.0139
CMP008-E005709,CMP008,C005709,treatment,3,0,0,0.0,6.0104
CMP008-E005710,CMP008,C005710,treatment,3,0,0,0.0,6.0104
CMP008-E005711,CMP008,C005711,control,0,0,0,0.0,0.0
CMP008-E005712,CMP008,C005712,control,0,0,0,0.0,0.0
CMP008-E005713,CMP008,C005713,treatment,6,0,0,0.0,12.0208
CMP008-E005714,CMP008,C005714,control,0,0,1,49.17,0.0
CMP008-E005715,CMP008,C005715,treatment,5,0,0,0.0,10.0174
CMP008-E005716,CMP008,C005716,treatment,2,0,0,0.0,4.0069
CMP008-E005717,CMP008,C005717,control,0,0,0,0.0,0.0
CMP008-E005718,CMP008,C005718,treatment,5,0,0,0.0,10.0174
CMP008-E005719,CMP008,C005719,treatment,5,0,1,60.09,10.0174
CMP008-E005720,CMP008,C005720,treatment,3,0,0,0.0,6.0104
CMP008-E005721,CMP008,C005721,control,0,0,0,0.0,0.0
CMP008-E005722,CMP008,C005722,treatment,3,0,0,0.0,6.0104
CMP008-E005723,CMP008,C005723,control,0,0,0,0.0,0.0
CMP008-E005724,CMP008,C005724,treatment,3,0,0,0.0,6.0104
CMP008-E005725,CMP008,C005725,treatment,3,0,0,0.0,6.0104
CMP008-E005726,CMP008,C005726,treatment,1,0,0,0.0,2.0035
CMP008-E005727,CMP008,C005727,treatment,3,0,0,0.0,6.0104
CMP008-E005728,CMP008,C005728,treatment,2,0,0,0.0,4.0069
CMP008-E005729,CMP008,C005729,control,0,0,0,0.0,0.0
CMP008-E005730,CMP008,C005730,treatment,2,0,0,0.0,4.0069
CMP008-E005731,CMP008,C005731,treatment,3,0,0,0.0,6.0104
CMP008-E005732,CMP008,C005732,treatment,1,0,0,0.0,2.0035
CMP008-E005733,CMP008,C005733,treatment,2,0,0,0.0,4.0069
CMP008-E005734,CMP008,C005734,treatment,1,0,0,0.0,2.0035
CMP008-E005735,CMP008,C005735,treatment,7,0,0,0.0,14.0243
CMP008-E005736,CMP008,C005736,treatment,2,0,0,0.0,4.0069
CMP008-E005737,CMP008,C005737,treatment,3,0,0,0.0,6.0104
CMP008-E005738,CMP008,C005738,treatment,3,0,0,0.0,6.0104
CMP008-E005739,CMP008,C005739,treatment,3,0,0,0.0,6.0104
CMP008-E005740,CMP008,C005740,treatment,1,0,0,0.0,2.0035
CMP008-E005741,CMP008,C005741,treatment,3,0,0,0.0,6.0104
CMP008-E005742,CMP008,C005742,control,0,0,0,0.0,0.0
CMP008-E005743,CMP008,C005743,treatment,8,2,0,0.0,16.0278
CMP008-E005744,CMP008,C005744,treatment,2,0,0,0.0,4.0069
CMP008-E005745,CMP008,C005745,treatment,2,0,0,0.0,4.0069
CMP008-E005746,CMP008,C005746,treatment,3,0,0,0.0,6.0104
CMP008-E005747,CMP008,C005747,treatment,5,0,0,0.0,10.0174
CMP008-E005748,CMP008,C005748,control,0,0,0,0.0,0.0
CMP008-E005749,CMP008,C005749,treatment,3,0,0,0.0,6.0104
CMP008-E005750,CMP008,C005750,treatment,3,0,0,0.0,6.0104
CMP008-E005751,CMP008,C005751,treatment,2,0,0,0.0,4.0069
CMP008-E005752,CMP008,C005752,treatment,3,1,0,0.0,6.0104
CMP008-E005753,CMP008,C005753,treatment,1,0,0,0.0,2.0035
CMP008-E005754,CMP008,C005754,treatment,6,0,0,0.0,12.0208
CMP008-E005755,CMP008,C005755,treatment,2,0,0,0.0,4.0069
CMP008-E005756,CMP008,C005756,control,0,0,0,0.0,0.0
CMP008-E005757,CMP008,C005757,treatment,2,0,0,0.0,4.0069
CMP008-E005758,CMP008,C005758,control,0,0,0,0.0,0.0
CMP008-E005759,CMP008,C005759,treatment,2,0,0,0.0,4.0069
CMP008-E005760,CMP008,C005760,control,0,0,1,101.27,0.0
CMP008-E005761,CMP008,C005761,treatment,1,0,0,0.0,2.0035
CMP008-E005762,CMP008,C005762,treatment,3,0,0,0.0,6.0104
CMP008-E005763,CMP008,C005763,control,0,0,1,136.92,0.0
CMP008-E005764,CMP008,C005764,control,0,0,0,0.0,0.0
CMP008-E005765,CMP008,C005765,treatment,2,0,0,0.0,4.0069
CMP008-E005766,CMP008,C005766,treatment,3,0,0,0.0,6.0104
CMP008-E005767,CMP008,C005767,control,0,0,0,0.0,0.0
CMP008-E005768,CMP008,C005768,control,0,0,0,0.0,0.0
CMP008-E005769,CMP008,C005769,treatment,2,0,0,0.0,4.0069
CMP008-E005770,CMP008,C005770,treatment,8,0,0,0.0,16.0278
CMP008-E005771,CMP008,C005771,treatment,4,0,0,0.0,8.0139
CMP008-E005772,CMP008,C005772,treatment,3,0,0,0.0,6.0104
CMP008-E005773,CMP008,C005773,treatment,6,0,0,0.0,12.0208
CMP008-E005774,CMP008,C005774,control,0,0,0,0.0,0.0
CMP008-E005775,CMP008,C005775,treatment,4,0,0,0.0,8.0139
CMP008-E005776,CMP008,C005776,treatment,3,0,0,0.0,6.0104
CMP008-E005777,CMP008,C005777,treatment,4,0,0,0.0,8.0139
CMP008-E005778,CMP008,C005778,treatment,4,0,0,0.0,8.0139
CMP008-E005779,CMP008,C005779,control,0,0,0,0.0,0.0
CMP008-E005780,CMP008,C005780,treatment,2,0,0,0.0,4.0069
CMP008-E005781,CMP008,C005781,treatment,2,0,0,0.0,4.0069
CMP008-E005782,CMP008,C005782,treatment,5,1,0,0.0,10.0174
CMP008-E005783,CMP008,C005783,treatment,1,0,0,0.0,2.0035
CMP008-E005784,CMP008,C005784,treatment,3,0,0,0.0,6.0104
CMP008-E005785,CMP008,C005785,treatment,6,0,0,0.0,12.0208
CMP008-E005786,CMP008,C005786,treatment,1,0,0,0.0,2.0035
CMP008-E005787,CMP008,C005787,treatment,5,0,0,0.0,10.0174
CMP008-E005788,CMP008,C005788,treatment,4,0,0,0.0,8.0139
CMP008-E005789,CMP008,C005789,treatment,1,0,0,0.0,2.0035
CMP008-E005790,CMP008,C005790,treatment,3,0,0,0.0,6.0104
CMP008-E005791,CMP008,C005791,treatment,7,0,0,0.0,14.0243
CMP008-E005792,CMP008,C005792,treatment,2,0,0,0.0,4.0069
CMP008-E005793,CMP008,C005793,treatment,2,0,1,83.99,4.0069
CMP008-E005794,CMP008,C005794,treatment,2,0,0,0.0,4.0069
CMP008-E005795,CMP008,C005795,treatment,3,0,0,0.0,6.0104
CMP008-E005796,CMP008,C005796,control,0,0,0,0.0,0.0
CMP008-E005797,CMP008,C005797,treatment,3,0,0,0.0,6.0104
